Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Lebowakgomo Hospital,Hospital,+27 15 633 1800,fredy.masipa@dhsd.limpopo.gov.za,"Zone A, Lebowakgomo, Chuenespoort, Polokwane",-24.294096,29.528325,South Africa
Legae Medi-Clinic,Hospital,+27 12 797 8000,,"8560 Unit M Off Makinta Highway, Mabopane, Pretoria, 0190",-25.526324,28.03751,South Africa
Lehurutshe District Hospital,Hospital,+27 18 363 3181,,"LM Mangope Highway, Lehurutshe, North West Province, 2880",-25.475347,25.982773,South Africa
Lenasia Clinic,Hospital,+27 11 852 0216; +27 11 852 6073; +27 11 852 6074; +27 11 852 6075,,"119 Nirvana Drive, Lenasia, 1821",-26.313932,27.850877,South Africa
Lenasia South Hospital,Hospital,,,,-26.377107,27.850502,South Africa
Lenmed Ahmed Kathrada Private Hospital,Hospital,,,"K43 Highway, Lenasia, 1827",-26.328149,27.862965,South Africa
Lenmed Ethekwini Hospital & Heart Centre,Hospital,,,"11 Riverhorse Road, Durban",-29.777918,30.995624,South Africa
Lenmed Hospital,Hospital,+27 18 462 7536,,"12 Van Ryneveld Street, Wilkoppies, Klerksdorp, 2571",-26.847135,26.669646,South Africa
Lenmed Howick Private Hospital,Hospital,+27 33 330 2456,,"107 Main Road, Howick",-29.477346,30.218222,South Africa
Lenmed La Verna Hospital,Hospital,+27 87 087 2600,,"1 Convent Road, Ladysmith,KwaZulu Natal, 3370,",-28.555709,29.779791,South Africa
Lenmed Shifa Private Hospital,Hospital,+27 87 087 0641,,"482 Randles Road, Sydenham, Berea, 4091",-29.830923,30.985027,South Africa
Lenmed Zamokuhle Private Hospital,Hospital,+27 87 087 0643,,"128 Flint Mazibuko Drive, Tembisa, 1632",-25.98374,28.23997,South Africa
Lentegeur Psychiatric Hospital,Hospital,,,,-34.023396,18.619964,South Africa
Leratong Hospital,Hospital,+27 11 411 3500,,"1 Adcock Street, Krugersdorp, 1740",-26.172258,27.805757,South Africa
Lesego Private Hospital,Hospital,,,,-25.270326,27.220367,South Africa
Leslie Williams Memorial Hospital,Hospital,+27 18 788 1000,,"Kanaal Street, Oberholzer, Carltonville, 2499",-26.33743,27.386753,South Africa
Leslie Williams Memorial Hospital,Hospital,,,,-26.40215,27.422728,South Africa
Letaba Hospital,Hospital,+27 15 303 8200,,"letaba hospital Lydenburg Road, Tzaneen",-23.874195,30.26649,South Africa
Letitia Bam,Hospital,+27 41 978 0711,,"19099 Matanzima Road, KwaNobuhle",-33.808031,25.398206,South Africa
Libode Clinic,Hospital,,,"Libode Village, 5160",-31.465959,29.170579,South Africa
Life Anncron Hospital,Hospital,+27 18 468 0000,tshepo.mokoena@lifehealthcare.co.za,"25 Hartley Street, Klerksdorp, 2571",-26.840942,26.668122,South Africa
Life Beacon Bay Private Hospital,Hospital,+27 43 711 5100,,"32 Quenera Drive, Beacon Bay, East London, 5205",-32.948669,27.938968,South Africa
Life Bedford Gardens,Hospital,+27 11 677 8500,,"7 Leicester Road, Bedford Gardens, 2008",-26.189752,28.12081,South Africa
Life Brenthurst Hospital,Hospital,,,"5 Park Lane, Parktown,Johannesburg",-26.184314,28.04653,South Africa
Life Brooklyn Day Hospital,Hospital,+27 12 433 0860,,"Olivier Street, Pretoria, 0011",-25.769675,28.235633,South Africa
Life Brooklyn Day Hospital,Hospital,+27 12 433 0860,,"1160 Jan Shoba Street, Pretoria, 0181",-25.76932,28.235815,South Africa
Life Cosmos Hospital,Hospital,+27 13 653 8000,christelle.matthee@lifehealthcare.co.za,"Cnr O.R. Tambo Street & Beatty Avenue, Witbank,, 1035",-25.883836,29.233001,South Africa
Life Dalview Hospital,Hospital,+27 11 747 0747,Sibongile.Senyathi@lifehealthcare.co.za,"11 Hendrik Potgieter Road, Brakpan, 1541",-26.245684,28.354153,South Africa
Life East London Private Hospital,Hospital,+27 43 702 3800,Patricia.tiltmann@lifehealthcare.co.za,"32 Albany Street, North End, East London, 5201",-33.012874,27.9003,South Africa
Life Empangeni Private Hospital,Hospital,+27 35 902 8000,support.empangeni@lifehealthcare.co.za,"Cnr Biyela and Ukula Street, Empangeni, 3880",-28.735865,31.893187,South Africa
Life Entabeni Hospital,Hospital,,,"48 Mazisi Kunene (South Ridge Road),, Berea, Durban",-29.854678,30.98679,South Africa
Life Flora Clinic,Hospital,+27 11 470 7777,lauren.vanzanten@lifehealthcare.co.za,"William Nicol Street North, Roodepoort, 1709",-26.151769,27.919683,South Africa
Life Fourways Hospital,Hospital,+27 11 875 1000,,"Cnr Cedar Road & Cedar Avenue West, Fourways, 2055",-26.012597,27.994864,South Africa
Life Groenkloof Hospital,Hospital,+27 12 460 4744,,"50 George Storrar Drive, Pretoria, 0132",-25.770794,28.216367,South Africa
Life Groenkloof Hospital,Hospital,+27 12 424 3600,,"George Storrar Drive, Pretoria, 0132",-25.771083,28.215744,South Africa
Life Groenkloof Hospital,Hospital,+27 12 424 3600,,"George Storrar Dr, Groenkloof, Pretoria",-25.770739,28.216221,South Africa
Life Health Care Group,Hospital,,,"162 Olivier Street, Pretoria, 0181",-25.769692,28.236262,South Africa
Life Hilton Private Hospital,Hospital,+27 33 329 5600,support.hilton@lifehealthcare.co.za,"Corner of Hilton Avenue & Monzali Drive, Hilton, 3245",-29.540636,30.299978,South Africa
Life Isivivana Private Hospital,Hospital,+27 42 200 4250,Resa.Kruger@lifehealthcare.co.za,"Du Plessis Street, Humansdorp",-34.030735,24.781834,South Africa
Life Knysna Private Hospital,Hospital,+27 44 302 5201; +27 44 302 5202; +27 44 302 5203,carmen.grobler@lifehealthcare.co.za,"Hunters Estate Drive, Hunters Home, Knysna,, 6570",-34.051967,23.078544,South Africa
Life Mercantile Hospital,Hospital,,,"Cnr Kempston & Durban Roads, Korsten, Port Elizabeth, 6020",-33.93613,25.582379,South Africa
Life Midmed Hospital,Hospital,,,,-25.763195,29.458039,South Africa
Life Mount Edgecombe Hospital,Hospital,+27 31 537 4000,,"163 - 179 Redberry Road, Phoenix, 4068",-29.715476,31.03623,South Africa
Life Peglerae Hospital,Hospital,,,"173 Beyers Naude Drive, Rustenburg, 0299",-25.674663,27.242384,South Africa
Life Peninsula Eye Hospital,Hospital,+27 21 670 4316,Ameen.Abrahams@lifehealthcare.co.za,"Wilderness Road, Claremont, 7700",-33.986612,18.466566,South Africa
Life Poortview,Hospital,+27 87 352 2100,,"18 Malcolm Road, Poortview, Roodepoort,, 1724",-26.089403,27.851946,South Africa
Life Queenstown Private Hospital,Hospital,+27 45 8084500; +27 45 8084511,,"Cnr Ebden & Griffith Street, Queenstown, 5319",-31.898066,26.879654,South Africa
Life Recovery Center,Hospital,,,"Hospital Road, Randfontein, 1759",-26.180511,27.712062,South Africa
Life Robinson Private Hospital,Hospital,+27 11 278 8700,enquiries.robinson@lifehealthcare.co.za,"Hospital Road, Randfontein, 1759",-26.161096,27.709368,South Africa
Life Roseacres Hospital,Hospital,+27 11 842 7513; +27 11 842 7514,,"Cnr Castor Road & St. Joseph Street, Symhurst Primrose, 1401",-26.178663,28.169378,South Africa
Life Saint Marks Clinic,Hospital,+27 43 707 4400,shereen.ehlers@lifehealthcare.co.za,"16 Saint Andrews Street, Southernwood, East London, 5201",-32.996179,27.90389,South Africa
Life St Dominic's Private Hospital,Hospital,+27 43 707 9000,,"45 St Mark's Road, Southernwood, East London, 5201 St Mark's Road, Southernwood, East London, 5201",-32.998787,27.903346,South Africa
Life St George's Hospital,Hospital,+27 41 392 6111,,"40 Park Drive, Gqeberha, 6001",-33.968583,25.604554,South Africa
Life St James Hospital,Hospital,+27 43 722 9685,Patricia.tiltmann@lifehealthcare.co.za,"Saint James Street, Southernwood, East London, 5201",-33.000504,27.900932,South Africa
Life St Mary`s Private Hospital,Hospital,+27 47 505 5600,Bulelwa.qotoyi@lifehealthcare.co.za,"30 Durham Road, Mthatha, 5100",-31.591073,28.785058,South Africa
Life The Crompton Hospital,Hospital,,,"102 Crompton Street, Pinetown, 3610",-29.811113,30.864481,South Africa
Life The Glynnwood,Hospital,+27 117415000,,"33-35 Harrison Street, Benoni, 1500",-26.194212,28.308008,South Africa
Life Westville Hospital,Hospital,+27 31 251 6911,,"7 Spine Road, Westville, 3630",-29.851558,30.9329,South Africa
Life Wilgeheuwel Hospital,Hospital,+27 11 796 6500,,"Amplifier Street, Radiokop, Roodepoort, 1724",-26.099369,27.925356,South Africa
Life Wilgers Hospital,Hospital,+27 12 807 8100,,"Denneboom Road, Pretoria, 0184",-25.768377,28.319914,South Africa
Lifecarstenof Hospital,Hospital,,,"21 Dane Road, Glen Austin, Midrand, 1685",-26.029248,28.139067,South Africa
Lilian Ngoyi Community Clinic,Hospital,+27 11 933 0202,,"Chris Hani Road, Johannesburg, 1862",-26.260119,27.932587,South Africa
Limpopo MDR TB Unit,Hospital,+27 14 718 7200,,"54 Thabo Mbeki Drive,, Modimolle, 0510",-24.709117,28.39481,South Africa
Linksfield Clinic,Hospital,,,"24 12th Avenue, Orange Goove,Johannesburg, 2119",-26.160517,28.096312,South Africa
Linmed Hospital,Hospital,+27 117486200,,"5 Hull Road, Benoni, 1514",-26.145644,28.329903,South Africa
Livingstone Hospital,Hospital,,,"1 Stanford Road, Gqeberha, 6020",-33.924448,25.570905,South Africa
Louis Pasteur Private Hospital,Hospital,+27 12 336 6000,info@louispasteur.co.za,"374 Schoeman street, Pretoria, 0002",-25.7485,28.196294,South Africa
Lydenburg Hospital,Hospital,+27 13 235 2233,,"No 32 Berg Street, Lydenburg, 1120",-25.108717,30.451459,South Africa
Lyttelton Clinic,Hospital,+27 12 358 3289,,"892 Clifton Avenue, Die Hoewes, Centurion, 0163",-25.835214,28.198236,South Africa
M-Care Private Hospital,Hospital,+27 13 741 1530,,"Orange St, West Acres, Nelspruit, 1201",-25.48445,30.95121,South Africa
Mabibi Hospital,Hospital,,,,-27.328501,32.730933,South Africa
Maclear Hospital,Hospital,,,"Fourie Street, Nqanqarhu",-31.075967,28.347827,South Africa
Madadeni Provincial Hospital,Hospital,,,,-27.76449,30.050758,South Africa
Madadeni Provincial Hospital,Hospital,+27 34 328 8000,,"Section 5, Madadeni.New Castle, 2951",-27.766883,30.051704,South Africa
Madwaleni Hospital,Hospital,,,"1 Mqanduli, Eastern Cape",-32.096894,28.879934,South Africa
Madzikane Ka Zulu Memorial Hospital,Hospital,+27 39 255 8200,,"Hospital Street, Mount Frere, Eastern Cape",-30.882444,29.005126,South Africa
Mafube District Hospital,Hospital,+27 58 813 1040,,"40 Kerk Street, Frankfort, 9830",-27.279142,28.499595,South Africa
Magudu Hospital,Hospital,,,,-27.533317,31.655032,South Africa
Mahatma Gandhi Memorial Hospital,Hospital,+27 31 502 1719,,"100 Phoenix Highway, Phoenix, Kwazulu Natal",-29.717766,31.028972,South Africa
Mahwelereng Clinic,Hospital,,,"162 Ngobeni Street, Mahwelereng-B, Mokopane, 0626",-24.139845,28.991831,South Africa
Mahwelereng Clinic Zone 1,Hospital,+27 15 483 0116,,Stand 2301 Zone 1,-24.147635,28.980943,South Africa
Malamulele Hospital,Hospital,+27 15 851 0026,,"Malamulele Village, Malamulele Street, Malamuele, Limpopo, 0982",-22.995622,30.696062,South Africa
Mamello (Marquard) Community Health Clinic,Hospital,+27 51 991 0781,,"Market Street, Marquard, Free State, 9610",-28.666727,27.42669,South Africa
Mamelodi Gardens Health Clinic,Hospital,,,"1923 Hinterland Avenue, Mamelodi, 0122",-25.723051,28.39414,South Africa
Mamelodi Hospital,Hospital,,,"23 Serapeng Avenue, Tswane, 0122",-25.71974,28.369006,South Africa
Mamelodi Hospital,Hospital,,,"1947 Mathane Avenue, Tshwane, 0122",-25.719602,28.36894,South Africa
Mamelodi Pharmacy,Hospital,,,"Tsweu Street, Pretoria, 0122",-25.712317,28.346979,South Africa
Manguzi Hospital,Hospital,+27 35 592 0150,,"Off main road, Ithala Centre, Manguzi Town, Kwa-Ngwanase (Kosi Bay)",-26.983826,32.755066,South Africa
Mankweng Hospital,Hospital,+27 15 287 5014,,"Houtbos Dorp Street, Mankweng, 0727",-23.877115,29.721547,South Africa
Mantsopa Hospital,Hospital,,,"Beeton Street, Ladybrand, 9745",-29.202952,27.447976,South Africa
Manu de Pico Hospital,Hospital,+27 51 753 9300; +27 82 688 7532,,"Station Road, Colesberg, Northern Cape",-30.712263,25.113268,South Africa
Maphutha Malatji Hospital,Hospital,+27 15 769 1520; +27 15 769 1524,rebecca.peta@dhsd.limpopo.gov.za,"Maphutha Malatji Street, Namakgale, Phalaborwa, 1391",-23.92625,31.03824,South Africa
Mapulaneng hospital,Hospital,,,"1 Graskop Road, Bushbuckridge, Hazyview, Mbombela Local Municipality, 1280",-24.8443,31.055137,South Africa
Margery Parkes SANTA Hospital,Hospital,+27 49 893 0031,,"Bree Street, Santaville, Graaff-Reinet, Eastern Cape,, 6280",-32.267709,24.555934,South Africa
Marjorie Parrish SANTA Hospital,Hospital,+27 46 624 5306,,"43 Bathurst S, Port Alfred, 6170",-33.563071,26.879489,South Africa
Marmed Klerksdorp,Hospital,+27 18 468 3567,,"29 Andrew Street, Klerksdorp, North West, 2571",-26.839452,26.668521,South Africa
Martje Venter Hospital,Hospital,,,"1 Margaret Street, Tarkastad, 5370",-32.009691,26.258223,South Africa
Mathungela Clinic,Hospital,+27 35 476 1008,,"Eshowe, uMlalazi",-28.897059,31.080561,South Africa
Matibidi Hospital,Hospital,+27 13 769 8092,,"Graskop Origstad Road, Graskop, 1270",-24.588509,30.76967,South Africa
Matlala Hospital,Hospital,,,,-24.834273,29.502554,South Africa
Mbongolwane District Hospital,Hospital,+27 35 476 6103; +27 35 476 6104,,,-28.935814,31.195552,South Africa
McCord Hospital,Hospital,+27 31 268 5700,rosemary.mbatha@kznhealth.gov.za,"28 Mccord Road, Overport, 4092",-29.838194,30.997153,South Africa
Mecklenburg Hospital,Hospital,,,,-24.387606,30.07545,South Africa
Mecklenburg Hospital,Hospital,,,,-24.387226,30.075278,South Africa
MedCentre Waterkloof,Hospital,,info@themedcentre.co.za,"265 Main Street, Pretoria, 0145",-25.776132,28.236395,South Africa
Medforum Building secunda,Hospital,,,"No 1 Heunis Street, Secunda Mpumalanga, 2302",-26.507481,29.182417,South Africa
Medi Clinic Welkom,Hospital,+27 57 916 5555,,"Meulen Street, Matjhabeng Local Municipality, 9459",-27.988577,26.730638,South Africa
Medi Clinic Worcester,Hospital,+27 23 348 1500,,"67 67 Fairbairn Street, Worcester, 6849",-33.643926,19.451761,South Africa
Medi clinic Sandton,Hospital,,,"Cnr Main Road & Peter Place, Bryanston, Johannesburg, 2021",-26.077342,28.012449,South Africa
MediClinic Barberton,Hospital,+27 13 712 4279,,"Havelock Stree, Barberton, 1300",-25.761892,31.051419,South Africa
MediClinic Bloemfontein,Hospital,+27 51 404 6666,,"Kellner Street, Westdene, Bloemfontein, 9301",-29.109267,26.203721,South Africa
MediClinic Klein Karoo,Hospital,+27 44 272 0111,,"185 Kerk Street, Oudtshoorn, Western Cape, 6620",-33.586811,22.184887,South Africa
Medicare Healthcare Group,Hospital,,,,-29.103956,26.187551,South Africa
Mediclinic,Hospital,,,"Joe Slovo Road, lephalale, 0557",-23.6875,27.698278,South Africa
Mediclinic,Hospital,,,"177 Du Toitspan, Kimberley",-28.744896,24.773056,South Africa
Mediclinic Cape Gate,Hospital,+27 21 983 5600,,"Cnr Okavango and Tanner Roads, Brackenfell Cape Town,, 7560",-33.848437,18.696727,South Africa
Mediclinic Cape Town,Hospital,+27 21 464 5500,hospmngrcapet@mediclinic.co.za,"21 Hof Street, Cape Town, 8001, ZA",-33.936488,18.410337,South Africa
Mediclinic Constantiaberg,Hospital,+27 21 799 2911,,,-34.026903,18.461999,South Africa
Mediclinic Durbanville Hospital,Hospital,+27 21 980 2100,,"45 Wellington Road, Durbanville, 7550",-33.82561,18.654607,South Africa
Mediclinic Ermelo,Hospital,+27 17 801 2600,,"25 Mel Mentz Street, Ermelo, 2356",-26.542506,29.987982,South Africa
Mediclinic Gariep,Hospital,+27 53 838 1111,,"112 MacDougall Street, El Toro Park, Kimberley, 8300",-28.764728,24.737355,South Africa
Mediclinic George,Hospital,+27 44 803 2000,,"Cnr Gloucester & York Street, George, 6530",-33.957196,22.456493,South Africa
Mediclinic Gynaecological Hospital,Hospital,+27 12 400 8700,hospmngrsunny@mediclinic.co.za,"132 Celliers Street, Pretoria, 0002",-25.755981,28.205549,South Africa
Mediclinic Kloof,Hospital,+27 12 367 4000,hospmngrkloof@mediclinic.co.za,"511 Jochemus Street, Erasmuskloof, 0083",-25.811753,28.26332,South Africa
Mediclinic Limpopo,Hospital,+27 15 290 3600,,"53 Plein Street, Polokwane, 0699",-23.90854,29.46418,South Africa
Mediclinic Louis Leipoldt,Hospital,+27 21 957 6000,,"Broadway Road, Bellville, Cape Town,, 7530",-33.901226,18.613227,South Africa
Mediclinic Medforum,Hospital,,,"Francis Baard Street, Pretoria",-25.74828,28.199015,South Africa
Mediclinic Morningside,Hospital,+27 12 6529000,,"Cnr Midstream Drive Midstream Hill Boulevard,, Midstream Hill, Midstream, 1692",-26.094558,28.054814,South Africa
Mediclinic Muelmed,Hospital,+27 12 440 0600,,"577 577 Pretorius St, Arcadia, Pretoria, 0083, Arcadia, Pretoria, 0083",-25.747311,28.207618,South Africa
Mediclinic Nelspruit Hospital,Hospital,,,"1 Louise Street, Mbombela",-25.494361,30.961982,South Africa
Mediclinic Paarl,Hospital,+27 21 807 8000,,"Berlyn Street, Noorder-Paarl, Paarl, 7646",-33.718612,18.969521,South Africa
Mediclinic Panorama,Hospital,+27 21 938 2111,,"Rothschild Boulevard, Panorama, Cape Town, 7500",-33.876173,18.577845,South Africa
Mediclinic Pietermaritzburg,Hospital,+27 33 845 3700,,"90 Payn Street, Pietermaritzburg, 3201",-29.609204,30.389174,South Africa
Mediclinic Plettenberg Hospital,Hospital,+27 44 501 5100,pxmplettenbergbay@mediclinic.co.za,"5 Muller Street, Plettenburg Bay, 6600",-34.052846,23.364486,South Africa
Mediclinic Potchefstroom,Hospital,,,"66 Meyer Street, Potchefstroom, 2522",-26.689833,27.081708,South Africa
Mediclinic Stellenbosch,Hospital,,,"1 Elsie du Toit Street, Stellenbosch, 7600",-33.954533,18.857465,South Africa
Mediclinic Strand Private Hospital,Hospital,+27 21 854 7663,,"Altena Road, Onverwacht, Strand, 7140",-34.113366,18.838352,South Africa
Mediclinic Tzaneen,Hospital,,,,-23.822844,30.152773,South Africa
Mediclinic Tzaneen,Hospital,+27 15 306 8500,,"Wolkberg Avenue R71, Tzaneen, 0850",-23.823026,30.152744,South Africa
Mediclinic Upington,Hospital,+27 54 338 8900,,"Cnr 4th Avenue & Du Toit Street, Upington, 8801",-28.439555,21.266784,South Africa
Mediclinic Victoria,Hospital,+27 32 945 8200,,"35 High Street, Tongaat, 4400",-29.572993,31.117949,South Africa
Mediclinic Winelands Orthopaedic Hospital,Hospital,+27 21 861 6300,pxmStellenbosch@Mediclinic.co.za,"Cnr. Rokewood & Saffraan Avenue, Stellenbosch, 7600",-33.944456,18.850091,South Africa
Medicross,Hospital,+27 11 451 9500,,"111 Andries Pretorius Street, Edenvale, Johannesburg",-26.134291,28.154152,South Africa
Medicross Boksburg,Hospital,+27 11 841 5000,boksburg@medicross.co.za,"North Rand Road, Boksburg, 1459",-26.178137,28.255346,South Africa
Medicross Springs,Hospital,,,,-26.262982,28.439732,South Africa
Medicross Tamela,Hospital,,,"530 Union Street, Noordsig, Empangeni, 3880",-28.736188,31.898104,South Africa
Medicross Westering Medical & Dental Centre,Hospital,,,,-33.94314,25.512585,South Africa
Medivaal Hospital,Hospital,+27 16 454 6000,info@mphmidvaal.com,"6 Jan Van Riebeeck Boulevard, Vanderijilpark, 1911,",-26.704515,27.837304,South Africa
Medleb Private Hospital,Hospital,,,,-24.301792,29.47526,South Africa
Melkhoutfontein Kliniek,Hospital,+27 28 754 1978,,"4 Rooipitjie Avenue, Still Bay East, Still Bay, 6674",-34.325887,21.419042,South Africa
Melomed Gatesville Private Hospital,Hospital,,,,-33.970459,18.533059,South Africa
Melomed Mitchells Plain Private Hospital,Hospital,+27 21 392 3126,mph.helpdesk@pathcare.co.za,"Symphony Walk, Mitchells Plain, 7785",-34.049536,18.623258,South Africa
Melomed Private Hospital,Hospital,+27 21 764 7500,,"Cnr Keysers Road & Main Road, Cape Town, 7945",-34.067898,18.459265,South Africa
Melomed Private Hospital Bellville,Hospital,+27 21 948 8131,,"Voortrekker Road, Cape Town",-33.901538,18.624419,South Africa
Melvile Clinic,Hospital,,,,-26.177192,28.000872,South Africa
Men Health Clinica,Hospital,,info@menhealthclinics.co.za,"199 Vanessa Street, Sandton, 2090",-26.058078,28.115707,South Africa
Messina Provincial Hospital,Hospital,+27 15 534 0446,,"N1 Building Cnr National and Whyte Road, Musina",-22.341242,30.043683,South Africa
Mgobodi Community Clinic,Hospital,,,"1334 Mgobode, Mpumalanga, South Africa",-25.860068,31.703844,South Africa
Michael Mapongwana Community Health Centre,Hospital,+27 21 361 3353,khanyisa.jacobs@westerncape.gov.za,"Steve Biko Road, Harare,Khayelitsha",-34.051832,18.670404,South Africa
Middelburg Hospital,Hospital,+27 13 249 3874,,"Corner Hospitaal Road & Walter Sisulu Street, Middelburg",-25.775781,29.450254,South Africa
Middlewater clinic,Hospital,,,,-23.415445,30.206035,South Africa
Midlands Medical Centre Private Hospital,Hospital,+27 33 341 5000,info@medstep.co.za,162 Masukwana Street,-29.592759,30.391119,South Africa
Midstream Medical Centre,Hospital,+27 12 6529000,,"1 Madeleine Street, Midstream Estate, 1692",-25.922667,28.190688,South Africa
Midvaal Private Hospital,Hospital,+27 16 454 6000,info@mphmidvaal.com,"Cnr Square & Nile Drive, Three Rivers, Vereeniging, 1929",-26.663933,27.970057,South Africa
Milnerton MediClinic,Hospital,+27861224555,,"Racecourse Road, Cape Town, 7441",-33.865431,18.506124,South Africa
Mitchells Plain Hospital,Hospital,+27 21 377 4300,,"8 A.Z. Berman Drive, Mitchells Plain, 7789",-34.021708,18.612518,South Africa
Mofumahadi Manapo Mopeli Regional Hospital,Hospital,,,"Motebang Street, Phuthaditjhaba",-28.537459,28.804592,South Africa
Mohau District Hospital - Hoopstad Hospital,Hospital,+27 53 444 1912,,"Prince George Road, Hoopstad, Free State, 9479",-27.832662,25.914532,South Africa
Mokopane Hospital,Hospital,+27 15 483 4000,,"Dudu Madisha Street, Mokopane",-24.152642,28.988766,South Africa
Mondlo clinic,Hospital,+27 34 933 1135,,Vryheid,-27.989338,30.725579,South Africa
Montagu Hospital,Hospital,+27 23 614 8102 x8100,,"Church Street, Langeberg Municipality, Boland, 6720",-33.797766,20.123165,South Africa
Montana Private Hospital,Hospital,+27 12 523 3000,,"Cnr Dr Swanepoel & Rooibos Streets, Montana Park Pretoria, 0159",-25.675252,28.244069,South Africa
Montebello Provincial Hospital,Hospital,+27 33 506 7000,sinothando.mthembu@kznhealth.gov.za,"P614 Noordsberg Road, Dalton, 3236",-29.439993,30.807145,South Africa
MooiMed Hospital,Hospital,+27 18 293 0802,adminPA@mooimedhospital.co.za,"1 Albert Luthuli Drive, Potchefstroom, 2531",-26.699987,27.097006,South Africa
Mookgophong Health Centre,Hospital,+27 14 743 3160,,"2 Thabo Mbeki Street, Mookgophong, 0560",-24.524206,28.70805,South Africa
Moroka Hospital,Hospital,+27 51 873 9800,,"Dr J.S. Moroka Hospital Station Road, Ladybrand, 9745",-29.203427,26.833344,South Africa
Moses Kotane Hospital,Hospital,+27 14 555 2300,,"Lekwadi Section, Phatsima Road, Phatsima, Ledig, 0316",-25.379742,27.055964,South Africa
Mossel Bay Hospital,Hospital,,,,-34.18666,22.128927,South Africa
Mosvold District Hosiptal,Hospital,,,,-27.13783,32.005562,South Africa
Mothibistad Shophhing Centre,Hospital,,,,-27.393153,23.491056,South Africa
Mount Ayliff Hospital,Hospital,+27 39 254 0230,,"Mount Ayliff 8 Insizwe Street, Eastern Cape, South Africa, 4375",-30.796822,29.370679,South Africa
Mowbray Maternity Hospital,Hospital,,,,-33.949493,18.47436,South Africa
Mpungwe Hospital,Hospital,,,,-25.982671,29.27658,South Africa
Mseleni Hospital,Hospital,,,"Mseleni Reserve, Sibhayi, Kwazulu Natal, 3967",-27.359533,32.536069,South Africa
Mseleni Hospital,Hospital,+27 35 574 1004,PRO@kznhealth.gov.za,,-27.326795,32.55704,South Africa
Mshudu Clinic,Hospital,+27 35 592 9100;+27 72 140 2420,,"257 Manguzi Road, Kwa Ngwanase - Kwazulu-Natal, 3973",-26.93214,32.718389,South Africa
Murchison Provincial District Hospital,Hospital,,,Main Harding / Kokstad Road,-30.727404,30.343363,South Africa
Mvenyane Clinic,Hospital,,,,-30.548462,29.022991,South Africa
Mzinti clinic,Hospital,,,,-25.696225,31.746876,South Africa
N.H.C Health Centre,Hospital,+27 127626300,,"Erasmus Drive, Centurion, 0159",-25.910058,28.162753,South Africa
Nababeep Community Health Centre,Hospital,,,,-29.592614,17.781552,South Africa
Nala Hospital,Hospital,+27 56 515 2071,,"34 Van Riebeeck Street, Bothaville, 9660",-27.388974,26.620018,South Africa
National Health Laboratory Service,Hospital,+27 11 386 6000,enquiries@nhls.ac.za,"1 Modderfontein Road, Sandringham, Johannesburg, 2131",-26.132713,28.115676,South Africa
National Health Laboratory Services - George Stegmann,Hospital,,,,-25.180587,27.161163,South Africa
Nchabeleng Community Helath Centre,Hospital,,,,-24.440085,29.799218,South Africa
Needs Camp Clinic,Hospital,,,,-33.005585,27.646976,South Africa
Nelson Mandela Academic Hospital,Hospital,,,"Nelson Mandela Drive, Mthatha, Eastern Cape",-31.587743,28.764635,South Africa
Nelson Mandela Children's Hospital,Hospital,+27 10 133 0600,,"6 Jubilee Road, Parktown, 2193",-26.179281,28.039384,South Africa
Nelson Rolihalahla Mandela Clinic,Hospital,,,,-28.449862,20.308634,South Africa
Nelspoort Hospital,Hospital,+27 23 416 1600,,"1 Hospital Street, Nelspoort, Beaufort West",-32.088349,23.006242,South Africa
Netcare Akasia Hospital,Hospital,+27 12 522 1000,,"Pretoria, 0118",-25.673069,28.107574,South Africa
Netcare Alberlito Hospital,Hospital,+27 32 946 6700,,"Kirsty Close, Dolphin Coast, 4420",-29.530628,31.20217,South Africa
Netcare Bell Street Hospital,Hospital,,,,-26.097018,27.804409,South Africa
Netcare Blaauwberg Hospital,Hospital,+27 21 554 9000,,"Waterville Crescent, Table View, 7441",-33.803394,18.483369,South Africa
Netcare Ceres Hospital,Hospital,+27 23 316 1304,,"2 Faure Street, Ceres, 6835",-33.360884,19.308195,South Africa
Netcare Christiaan Barnard Memorial Hospital,Hospital,+27 21 441 0000,,"D.F. Malan Street, Cape Town, 8001",-33.917854,18.43037,South Africa
Netcare Cuyler Hospital,Hospital,+27 41 995 9000,,"34 Cuyler Street, Uitenhage, 6229",-33.764314,25.391172,South Africa
Netcare Ferncrest Hospital,Hospital,+27 14 568 4399,,"Mothuka Street & Moumo Street, Tlhabane Rustenburg, 0309",-25.648107,27.213812,South Africa
Netcare Garden City Hospital,Hospital,+27 114955000,,"35 Bartlett road, Johannesburg, 2092",-26.197504,28.004874,South Africa
Netcare Kroon Hospital,Hospital,+27 56 215 1881,clients@pathcare.co.za,"Du Toit Street, Kroonstaad, 9499",-27.653122,27.229846,South Africa
Netcare Krugersdorp Hospital,Hospital,+27 119510200,,"9 Burger Street, Krugersdorp, 1739",-26.104765,27.775454,South Africa
Netcare Kuils River Hospital,Hospital,+27 21 900 6000,clients@pathcare.co.za,"33 Van Riebeeck Road, Kuils River, 7580",-33.918513,18.674933,South Africa
Netcare Lakeview Hospital,Hospital,+27 11 019 2500,,"1 Mowbray Avenue, Benoni, 1500",-26.183886,28.312257,South Africa
